,,,Load,PV,Wind,Load_PV_corr,Load_Wind_corr,PV_Wind_corr
1,85,9,0.9163,0.4944,0.8709,-0.0007624031357977715,0.07344224423240601,-0.00137189344969946
1,85,10,0.8571,0.8443,0.5823,0.04943547367314532,0.010701945106389745,0.025935400169457085
1,85,11,0.7882,0.1555,0.756,-0.025332161100736796,0.01838000787188771,-0.08519915116438442
1,85,12,0.7143,0.2766,0.5802,-5.539345147369414e-06,1.8207618775444949e-06,-0.016137325553358006
1,85,13,0.6403,0.8592,0.6096,-0.026706912708968494,-0.0075624993956427905,0.03690787934755667
1,85,14,0.5714,0.1301,0.6228,0.052588545017149387,-0.016492129130144823,-0.04248693428684378
1,85,15,0.5123,0.1633,0.9971,0.06763613694550306,-0.09891331270865093,-0.16399790805970962
1,85,16,0.4668,0.8311,0.0332,-0.08239090988630587,0.11734510317422508,-0.1578634552853193
1,85,17,0.4383,0.1685,0.5772,0.0909817285816819,-0.01927146536617126,-0.023021278494160857
1,85,18,0.4286,0.1325,0.2512,0.10446386449885672,0.07318122902534299,0.09367448512372535
1,85,19,0.4383,0.9352,0.6962,-0.12060830391831807,-0.05211249036617126,0.08252386386483311
1,85,20,0.4668,0.4792,0.2195,0.0046955426136941125,0.07124051067422509,0.00546198048830869
1,85,21,0.5123,0.1584,0.1053,0.06862581444550306,0.08120799229134908,0.13661269270883714
1,85,22,0.5714,0.6411,0.5497,-0.0204205799828506,-0.006047966630144817,0.006050133700961121
1,85,23,0.6403,0.6591,0.4939,-0.011904515208968496,0.0009964081043572124,-0.002167599378307163
1,86,0,0.7143,0.8711,0.35,9.32315485266195e-06,-3.9342381224676515e-06,-0.058687217988571384
1,86,1,0.7882,0.8504,0.9961,0.02603832139926322,0.036129400371887714,0.17214367518851195
1,86,2,0.8571,0.7899,0.4875,0.04166579367314532,-0.0028378648936102603,-0.005796460877290903
1,86,3,0.9163,0.7218,0.235,0.045178081864202226,-0.055025453267594004,-0.06090896024339862
1,86,4,0.9617,0.0621,0.8394,-0.1078955614233994,0.08215264030201984,-0.14478979295046168
1,86,5,0.9903,0.2554,0.1384,-0.06701163977197662,-0.10184481311007366,0.08957613581859325
1,86,6,1.0,0.1294,0.6566,-0.10536789568915143,0.042638877498412095,-0.05503229025864254
1,86,7,0.9903,0.9001,0.4948,0.11094167772802335,-0.0034695031100736634,-0.005052021304120156
1,86,8,0.9617,0.2335,0.072,-0.0654869164233994,-0.10772130469798018,0.11523090912524975
1,86,9,0.9163,0.8044,0.978,0.06186534686420223,0.095079121732406,0.14411937922052412
1,86,10,0.8571,0.0528,0.7686,-0.06361051382685468,0.03731024260638973,-0.1163452109115897
1,86,11,0.7882,0.1435,0.0285,-0.026219261100736798,-0.0354004296281123,0.16984247692250584
1,86,12,0.7143,0.6418,0.1183,3.5906548526498537e-06,-9.726738122479875e-06,-0.05588057510366285
1,86,13,0.6403,0.9196,0.0656,-0.031175002708968495,0.03267990060435722,-0.18617324954980102
1,86,14,0.5714,0.3015,0.263,0.028099770017149393,0.03491429586985517,0.0480610845063473
1,86,15,0.5123,0.9091,0.4803,-0.08299681805449695,0.0054673672913490776,-0.011123576842738047
1,86,16,0.4668,0.485,0.7564,0.0032601876136941193,-0.061628816825774896,-0.0032806791407563713
1,86,17,0.4383,0.7232,0.6126,-0.06210160391831806,-0.029040980366171257,0.023679613316052592
1,86,18,0.4286,0.5824,0.7371,-0.02406131800114329,-0.06562825347465702,0.019349323587902176
1,86,19,0.4383,0.2558,0.0239,0.06688911108168191,0.13342550213382876,0.11718034878353227
1,86,20,0.4668,0.9349,0.092,-0.10807881488630587,0.1027935731742251,-0.18140275175635592
1,86,21,0.5123,0.2279,0.8368,0.054588551945503064,-0.06653672020865092,-0.08903642828328687
1,86,22,0.5714,0.4394,0.8457,0.008397307517149392,-0.048338966630144815,-0.019884969671752305
1,86,23,0.6403,0.0989,0.6927,0.029536279791031513,-0.013709821895642788,-0.0739976041420267
1,87,0,0.7143,0.3488,0.2287,-3.734345147365605e-06,-6.96673812247405e-06,0.04162592752082901
1,87,1,0.7882,0.573,0.1277,0.005531526399263206,-0.0280670696281123,-0.028409225566061198
1,87,2,0.8571,0.8857,0.5349,0.055348428673145315,0.003932040106389746,0.010668780238054648
1,87,3,0.9163,0.2979,0.5478,-0.04046031563579777,0.008167966732405994,-0.008097165122717739
1,87,4,0.9617,0.5463,0.6152,0.011907623576600601,0.02667995530201982,0.0051894703752497365
1,87,5,0.9903,0.7473,0.396,0.06876505772802334,-0.03074077311007366,-0.02774506587729089
1,87,6,1.0,0.9344,0.5969,0.12464072931084857,0.0255810949984121,0.039055538410056656
1,87,7,0.9903,0.1503,0.3705,-0.09602186727197663,-0.037779410610073665,0.04761332253734323
1,87,8,0.9617,0.9547,0.8923,0.1129559935766006,0.09524142280201982,0.17573084479344078
1,87,9,0.9163,0.5067,0.4399,0.0017225043642022353,-0.013630530767593995,-0.0005752582655022916
1,87,10,0.8571,0.2616,0.2511,-0.03378865382685468,-0.03660169489361025,0.060626656839934706
1,87,11,0.7882,0.1216,0.5824,-0.0278382186007368,0.00554662787188771,-0.028254511567077523
1,87,12,0.7143,0.0939,0.1586,-1.0106845147379053e-05,-8.71923812247775e-06,0.1409983832106156
1,87,13,0.6403,0.1633,0.1756,0.02477228979103151,0.02454265060435722,0.1111009234824652
1,87,14,0.5714,0.1306,0.8639,0.052517107517149386,-0.050939291630144816,-0.13105126365041087
1,87,15,0.5123,0.2122,0.4881,0.05775955944550306,0.0038919622913490826,0.0055105793729631515
1,87,16,0.4668,0.9588,0.1552,-0.11399346738630588,0.08715315317422509,-0.16221850793394738
1,87,17,0.4383,0.1549,0.0134,0.09473498858168192,0.13632323963382872,0.16956679880766845
1,87,18,0.4286,0.7765,0.1077,-0.07951083550114328,0.11417559152534297,-0.11123849776499412
1,87,19,0.4383,0.1533,0.8313,0.09517654858168191,-0.08939671286617125,-0.1117151357934495
1,87,20,0.4668,0.6972,0.6142,-0.04925400738630589,-0.026437871825774898,0.021262062873979415
1,87,21,0.5123,0.1908,0.7175,0.06208182444550306,-0.04244110270865093,-0.06458860386636614
1,87,22,0.5714,0.1771,0.8961,0.04587342001714939,-0.05553986663014481,-0.12481117310798201
1,87,23,0.6403,0.8448,0.5078,-0.025641672708968496,-3.1844395642789434e-05,0.00014921394613390943
1,89,0,0.7143,0.7248,0.8352,5.665654852654231e-06,8.195761877557948e-06,0.07429497288414202
1,89,1,0.7882,0.4542,0.656,-0.003250763600736793,0.01098750787188771,-0.0065358476620978306
1,89,2,0.8571,0.5553,0.0647,0.008159048673145321,-0.06322427489361025,-0.02528802520401854
1,89,3,0.9163,0.5147,0.5275,0.0033387043642022366,0.004066859232405997,0.00033268013896925263
1,89,4,0.9617,0.3538,0.6797,-0.0357216889233994,0.04263886780201982,-0.024880006561996203
1,89,5,0.9903,0.122,0.4931,-0.10383337477197663,-0.003938745610073673,0.0053678214893249365
1,89,6,1.0,0.4169,0.1352,-0.02322195818915144,-0.1063381375015879,0.030247633726367643
1,89,7,0.9903,0.8822,0.9406,0.10600083022802334,0.11958244188992631,0.16637185052387776
1,89,8,0.9617,0.7833,0.1389,0.0705473485766006,-0.09116857219798016,-0.10506031327820552
1,89,9,0.9163,0.2018,0.7059,-0.05987491813579777,0.040108119232406,-0.05883923249187425
1,89,10,0.8571,0.2386,0.7505,-0.03707362882685468,0.03472511010638973,-0.0631103027510206
1,89,11,0.7882,0.6949,0.0912,0.01454298389926321,-0.0307653321281123,-0.08187144673603071
1,89,12,0.7143,0.6775,0.9849,4.483154852651736e-06,1.1938261877565844e-05,0.08563372266945704
1,89,13,0.6403,0.0112,0.9529,0.036023887291031516,-0.03295811689564279,-0.2169616711021385
1,89,14,0.5714,0.4376,0.6834,0.008654482517149396,-0.02515035413014482,-0.01066283583028889
1,89,15,0.5123,0.871,0.4819,-0.07530157055449695,0.005144207291349079,-0.009495706033540897
1,89,16,0.4668,0.4656,0.2908,0.008061202613694113,0.053595543174225095,0.007054493666662347
1,89,17,0.4383,0.8822,0.9852,-0.10598162891831807,-0.13186926536617122,0.18349941878099157
1,89,18,0.4286,0.409,0.3391,0.025474726998856726,0.04807039652534298,0.015005233951215195
1,89,19,0.4383,0.729,0.6554,-0.06370225891831807,-0.04085271036617124,0.03416931117936559
1,89,20,0.4668,0.0297,0.2374,0.11593555511369412,0.06681070817422509,0.12647365080461964
1,89,21,0.5123,0.7766,0.5993,-0.056235130554496936,-0.018567657708650934,0.025595852304873743
1,89,22,0.5714,0.3243,0.0624,0.024842220017149395,0.06357502086985517,0.07736854480106277
1,89,23,0.6403,0.7092,0.1042,-0.0156106627089685,0.02982446560435722,-0.08507933041870351
1,90,0,0.7143,0.2023,0.6588,-7.3968451473733345e-06,3.7857618775486418e-06,-0.04480431099670151
1,90,1,0.7882,0.9406,0.8489,0.03270635639926322,0.02524764037188771,0.15110202827032088
1,90,2,0.8571,0.1181,0.6965,-0.05428404132685467,0.02701256010638974,-0.07188353948247386
1,90,3,0.9163,0.4541,0.5888,-0.008904010635797772,0.016450991732406002,-0.0035889509535104265
1,90,4,0.9617,0.0154,0.9983,-0.1194503089233994,0.12146847280201982,-0.23700837389431328
1,90,5,0.9903,0.2835,0.12,-0.059255337271976634,-0.10692367311007366,0.08315809019740424
1,90,6,1.0,0.2485,0.1093,-0.07133804818915143,-0.11373841500158789,0.09938753329191641
1,90,7,0.9903,0.5218,0.0921,0.006521420228023373,-0.11462477061007365,-0.009811238401427088
1,90,8,0.9617,0.2603,0.5197,-0.05885592642339941,0.0030508678020198386,-0.002933097040908818
1,90,9,0.9163,0.7809,0.5031,0.057117759364202235,-0.0008625507675939984,-0.0012071065251567559
1,90,10,0.8571,0.1827,0.3531,-0.04505754632685467,-0.022033544893610254,0.04866799415319688
1,90,11,0.7882,0.1935,0.8058,-0.022523011100736796,0.02206147287188771,-0.09092394864405921
1,90,12,0.7143,0.1947,0.3656,-7.586845147373734e-06,-3.5442381224668285e-06,0.04302333728073754
1,90,13,0.6403,0.6556,0.3954,-0.011645602708968491,0.008282945604357217,-0.01762693616057342
1,90,14,0.5714,0.8359,0.2878,-0.04825262998285059,0.03137099586985517,-0.07415437998552259
1,90,15,0.5123,0.6418,0.9403,-0.029008900554496952,-0.08744113270865093,0.0621801564512152
1,90,16,0.4668,0.4693,0.8645,0.007145545113694117,-0.08838086432577492,-0.010311716017026702
1,90,17,0.4383,0.673,0.7581,-0.04824765891831809,-0.06919534286617124,0.04383425470832902
1,90,18,0.4286,0.2682,0.4459,0.06569776699885672,0.01756030652534297,0.01413638058739404
1,90,19,0.4383,0.0122,0.311,0.1341166210816819,0.054193079633828745,0.09543044537652005
1,90,20,0.4668,0.7572,0.7086,-0.06410250738630588,-0.04979951182577491,0.05212396410365421
1,90,21,0.5123,0.4058,0.0286,0.01865719944550306,0.09669947479134908,0.04422576316107293
1,90,22,0.5714,0.0887,0.8853,0.058503570017149384,-0.05399681663014481,-0.1547526300033072
1,90,23,0.6403,0.7499,0.5175,-0.018621445208968496,-0.0007494018956427845,0.00255010594181478
1,91,0,0.7143,0.7165,0.2035,5.458154852653794e-06,-7.59673812247538e-06,-0.0663426768757665
1,91,1,0.7882,0.5285,0.1748,0.0022418638992632066,-0.0245852021281123,-0.01008556796570552
1,91,2,0.8571,0.2555,0.5124,-0.034659886326854676,0.0007184776063897362,-0.001220764538368147
1,91,3,0.9163,0.0087,0.6311,-0.09888594563579778,0.024996649232406003,-0.06056282655310394
1,91,4,0.9617,0.7472,0.1881,0.061615306076600596,-0.07899526219798018,-0.07950647467937422
1,91,5,0.9903,0.5324,0.4376,0.009447285228023357,-0.01925813311007367,-0.0023879453018335883
1,91,6,1.0,0.0062,0.6429,-0.14056921568915146,0.038724444998412114,-0.06667744365041087
1,91,7,0.9903,0.5767,0.5772,0.021675192728023356,0.01927495688992634,0.005483521442322914
1,91,8,0.9617,0.3282,0.1412,-0.042055768923399406,-0.09059949469798018,0.062239227749487556
1,91,9,0.9163,0.5444,0.8603,0.009338846864202227,0.07130077923240599,0.016314632647861513
1,91,10,0.8571,0.9622,0.3662,0.06627454117314532,-0.020162537393610253,-0.06550635736230105
1,91,11,0.7882,0.0881,0.0274,-0.030314706100736798,-0.035481747128112306,0.1968229297883595
1,91,12,0.7143,0.7637,0.3699,6.638154852656285e-06,-3.4367381224666013e-06,-0.03650175975178277
1,91,13,0.6403,0.4795,0.2967,0.0013813947910315087,0.015584278104357214,0.003934001815798532
1,91,14,0.5714,0.6702,0.2044,-0.024578242482850603,0.04328677086985517,-0.05211869429827667
1,91,15,0.5123,0.7443,0.3938,-0.049711338054496935,0.022938204791349084,-0.027952434929628293
1,91,16,0.4668,0.6912,0.1159,-0.04776915738630589,0.09687892067422509,-0.07556387249949618
1,91,17,0.4383,0.7635,0.4103,-0.07322339641831806,0.026788762133828747,-0.02575508760493317
1,91,18,0.4286,0.7467,0.7883,-0.0709977205011433,-0.08025481347465703,0.06981858178531072
1,91,19,0.4383,0.319,0.21,0.049447491081681914,0.08206655463382875,0.05328082953302414
1,91,20,0.4668,0.6151,0.589,-0.02893630988630588,-0.0202015018257749,0.0095447407766725
1,91,21,0.5123,0.8847,0.6145,-0.07806862805449696,-0.021637677708650934,0.04140873481376603
1,91,22,0.5714,0.5522,0.6765,-0.007718992482850606,-0.024164516630144815,0.009137475877028194
1,91,23,0.6403,0.4679,0.8291,0.0022395047910315088,-0.02380001189564279,-0.00974000595351044
1,92,0,0.7143,0.7205,0.956,5.558154852654006e-06,1.121576187756432e-05,0.09974230608917249
1,92,1,0.7882,0.2929,0.9709,-0.015174866100736796,0.03426649037188771,-0.09515066477210801
1,92,2,0.8571,0.5157,0.4527,0.0025031786731453255,-0.007808174893610259,-0.0009581487050348124
1,92,3,0.9163,0.0934,0.7685,-0.08177442813579779,0.052754884232406,-0.10569877624187426
1,92,4,0.9617,0.4874,0.6117,-0.002665708923399401,0.025813967802019833,-0.001124036287605956
1,92,5,0.9903,0.9651,0.9328,0.12888330272802334,0.1174294468899263,0.19864463259577816
1,92,6,1.0,0.6292,0.3502,0.03743745931084856,-0.04490726250158789,-0.02059332467683358
1,92,7,0.9903,0.6583,0.1072,0.04419883272802336,-0.11045679311007366,-0.06407762301905917
1,92,8,0.9617,0.9295,0.336,0.1067208835766006,-0.04240110469798017,-0.07391616496011608
1,92,9,0.9163,0.9327,0.188,0.08778515436420223,-0.064520628267594,-0.13877442416743316
1,92,10,0.8571,0.5161,0.0964,0.0025603086731453193,-0.058696722393610255,-0.00736711947485187
1,92,11,0.7882,0.118,0.1031,-0.0281043486007368,-0.029885624628112305,0.15369268388769894
1,92,12,0.7143,0.31,0.0276,-4.7043451473676525e-06,-1.199423812248466e-05,0.09028005745223146
1,92,13,0.6403,0.4952,0.2811,0.0002199872910315092,0.016738288104357214,0.0006728816468452841
1,92,14,0.5714,0.3937,0.4735,0.014926695017149395,0.00483910836985518,0.0035384781699651876
1,92,15,0.5123,0.5054,0.6718,-0.0014595105544969347,-0.03321084520865091,0.0011882065299753364
1,92,16,0.4668,0.4239,0.9515,0.018380910113694117,-0.10991118932577491,-0.0329872606994454
1,92,17,0.4383,0.0613,0.4616,0.1205662485816819,0.012631244633828746,0.019995506536326955
1,92,18,0.4286,0.396,0.1188,0.029188501998856715,0.11100459902534297,0.039701627213410313
1,92,19,0.4383,0.9277,0.9072,-0.11853849141831806,-0.11034321536617124,0.17173766225787168
1,92,20,0.4668,0.1716,0.945,0.0808188526136941,-0.10830260182577489,-0.14291864982927263
1,92,21,0.5123,0.3693,0.4579,0.026029286945503056,0.009991607291349083,0.006375325949436732
1,92,22,0.5714,0.1969,0.0972,0.04304449501714939,0.058602970869855164,0.12357333382799364
1,92,23,0.6403,0.3482,0.7978,0.011094312291031508,-0.02148459439564279,-0.04355696369868319
1,93,0,0.7143,0.4941,0.7869,-1.0184514735793996e-07,6.9882618775554e-06,-0.0011387528971080001
1,93,1,0.7882,0.1465,0.7878,-0.025997486100736798,0.020730822871887707,-0.09862005246773807
1,93,2,0.8571,0.6965,0.2491,0.028325938673145316,-0.03688734489361026,-0.051221611926579515
1,93,3,0.9163,0.5835,0.4956,0.017238024364202232,-0.002377738267594,-0.0010042487660104201
1,93,4,0.9617,0.7575,0.6633,0.06416378357660059,0.03858109780201983,0.04043685665319689
1,93,5,0.9903,0.3057,0.7885,-0.05312758227197662,0.07759903938992632,-0.05411025249568523
1,93,6,1.0,0.7966,0.7123,0.08526782431084856,0.05855375999841212,0.06115662174084934
1,93,7,0.9903,0.7465,0.0357,0.06854423772802337,-0.13019258061007366,-0.1171278979936527
1,93,8,0.9617,0.1561,0.3752,-0.08463761142339941,-0.03270204469798018,0.045211732405229424
1,93,9,0.9163,0.4762,0.3161,-0.00443925813579777,-0.038641225767594004,0.004202919413613566
1,93,10,0.8571,0.6129,0.9563,0.016385768673145316,0.06411849510638974,0.051504084826469246
1,93,11,0.7882,0.4956,0.6536,-0.00019026860073679289,0.010810087871887706,-0.0003763688587441705
1,93,12,0.7143,0.5647,0.0792,1.6631548526457846e-06,-1.0704238122481939e-05,-0.02848448892353072
1,93,13,0.6403,0.7327,0.2906,-0.017349075208968497,0.016035525604357212,-0.05083813167251447
1,93,14,0.5714,0.394,0.0212,0.01488383251714939,0.06946147086985517,0.05064612971849162
1,93,15,0.5123,0.828,0.4586,-0.06661664555449694,0.009850224791349078,-0.01608546678557341
1,93,16,0.4668,0.5566,0.5128,-0.01445902238630588,-0.0013439068257749159,0.0003172819923737278
1,93,17,0.4383,0.3432,0.8771,0.04276889608168192,-0.10203636786617123,-0.05729853888161003
1,93,18,0.4286,0.2074,0.741,0.08306680699885673,-0.06674238597465702,-0.06793362241819541
1,93,19,0.4383,0.3792,0.9409,0.032833796081681924,-0.11964357286617122,-0.051578770594008415
1,93,20,0.4668,0.048,0.6414,0.11140676261369412,-0.0331691918257749,-0.06033700908232141
1,93,21,0.5123,0.635,0.0806,-0.027635470554496947,0.08619677479134909,-0.05839324985213845
1,93,22,0.5714,0.5208,0.0007,-0.003232717482850609,0.07239040836985516,-0.011464003017788875
1,93,23,0.6403,0.283,0.0301,0.01591748229103151,0.035306013104357215,0.1026959001097518
1,94,0,0.7143,0.7603,0.9216,6.553154852656104e-06,1.0355761877562505e-05,0.10858065792098143
1,94,1,0.7882,0.8635,0.8795,0.02700673889926322,0.02750974537188771,0.13594901017961966
1,94,2,0.8571,0.4566,0.7148,-0.005937778826854679,0.029626257606389737,-0.008623674308439293
1,94,3,0.9163,0.3464,0.4728,-0.03066210313579778,-0.006983908267593998,0.00524674836178429
1,94,4,0.9617,0.968,0.0404,0.1162467460766006,-0.11553993469798018,-0.21939451464634574
1,94,5,0.9903,0.3642,0.0289,-0.03698011977197663,-0.13206955061007367,0.06410238325507699
1,94,6,1.0,0.6178,0.625,0.03418019431084857,0.03360996749841211,0.014071686047251774
1,94,7,0.9903,0.4156,0.2324,-0.02279243477197663,-0.07589846311007366,0.022705280175808685
1,94,8,0.9617,0.9112,0.7186,0.1021930060766006,0.05226370030201983,0.08724371921036154
1,94,9,0.9163,0.92,0.6297,0.08521943686420223,0.02471381423240601,0.05160219873525993
1,94,10,0.8571,0.792,0.4756,0.04196572617314532,-0.004537482393610255,-0.0093347185894352
1,94,11,0.7882,0.3206,0.9053,-0.013127143600736794,0.029417010371887712,-0.0706620289451263
1,94,12,0.7143,0.3036,0.6164,-4.864345147367991e-06,2.7257618775464022e-06,-0.021214474498988067
1,94,13,0.6403,0.0529,0.5106,0.032939129791031516,-0.0002389743956427913,-0.0014384459433478612
1,94,14,0.5714,0.2261,0.8438,0.03887254501714939,-0.048067504130144816,-0.09153391977972995
1,94,15,0.5123,0.6492,0.3586,-0.030503515554496943,0.030047724791349085,-0.02246809514431326
1,94,16,0.4668,0.1691,0.6284,0.08143754011369413,-0.029952016825774898,-0.03982795907088848
1,94,17,0.4383,0.5021,0.4101,-0.001083531418318075,0.02684395713382874,-0.0003818990353193602
1,94,18,0.4286,0.3576,0.7039,0.040158421998856726,-0.056143843474657014,-0.027627036859252305
1,94,19,0.4383,0.8909,0.8809,-0.10838261141831808,-0.10308507286617125,0.1466952018691522
1,94,20,0.4668,0.7477,0.4954,-0.061751494886305894,0.002962158174225091,-0.0029867099931445576
1,94,21,0.5123,0.2474,0.9953,0.05065003944550306,-0.09854975770865092,-0.12236018225305312
1,94,22,0.5714,0.4345,0.2537,0.009097395017149394,0.036243033369855175,0.016152104089680645
1,94,23,0.6403,0.6199,0.6509,-0.009004695208968495,-0.010617666895642792,0.01747141847230259
1,95,0,0.7143,0.6965,0.8116,4.958154852652739e-06,7.605761877556701e-06,0.06033687225787169
1,95,1,0.7882,0.4145,0.8896,-0.006185586100736795,0.02825638787188771,-0.03198267858054297
1,95,2,0.8571,0.3929,0.6816,-0.015035731326854675,0.024884467606389734,-0.01834190521672181
1,95,3,0.9163,0.8986,0.148,0.08089610186420222,-0.07260162826759399,-0.14390097113262623
1,95,4,0.9617,0.9514,0.2543,0.11213949107660061,-0.06261572719798017,-0.11469773761382543
1,95,5,0.9903,0.892,0.3308,0.10870587522802336,-0.04873760311007367,-0.06953770398577667
1,95,6,1.0,0.9161,0.3382,0.11941196181084858,-0.0483359625015879,-0.07070037569944536
1,95,7,0.9903,0.1583,0.2871,-0.09381366727197663,-0.06079989561007366,0.0748638417497416
