,,,,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Namibia,OffshoreWind,Q3,d2,0.14,0.175,0.217,0.245,0.27,0.27,0.261,0.259,0.259,0.264,0.321,0.462,0.598,0.623,0.626,0.636,0.627,0.607,0.545,0.479,0.437,0.394,0.358,0.33
Namibia,OffshoreWind,Q3,d3,0.04,0.069,0.084,0.086,0.08,0.066,0.055,0.048,0.043,0.039,0.043,0.066,0.104,0.118,0.101,0.092,0.081,0.058,0.041,0.04,0.044,0.034,0.027,0.034
Namibia,OffshoreWind,Q3,d4,0.704,0.744,0.718,0.799,0.818,0.84,0.829,0.808,0.856,0.886,0.899,0.936,0.966,0.985,0.991,0.987,0.971,0.958,0.943,0.943,0.946,0.957,0.983,0.991
Namibia,OffshoreWind,Q4,d1,0.432,0.444,0.362,0.273,0.205,0.155,0.146,0.167,0.212,0.294,0.398,0.501,0.591,0.672,0.737,0.777,0.77,0.75,0.738,0.724,0.692,0.627,0.532,0.456
Namibia,OffshoreWind,Q4,d2,0.422,0.387,0.349,0.315,0.3,0.334,0.457,0.544,0.535,0.5,0.461,0.476,0.526,0.534,0.516,0.538,0.605,0.644,0.644,0.64,0.632,0.618,0.561,0.521
Namibia,OffshoreWind,Q4,d3,0.066,0.041,0.052,0.074,0.086,0.107,0.08,0.043,0.089,0.201,0.231,0.217,0.226,0.266,0.325,0.388,0.452,0.488,0.475,0.413,0.302,0.167,0.054,0.007
Namibia,OffshoreWind,Q4,d4,0.481,0.422,0.388,0.401,0.47,0.552,0.598,0.599,0.563,0.526,0.502,0.519,0.615,0.74,0.827,0.869,0.888,0.891,0.872,0.844,0.821,0.793,0.746,0.688
Tanzania,OffshoreWind,Q1,d1,0.05,0.041,0.036,0.033,0.027,0.02,0.013,0.009,0.004,0.001,0,0,0,0,0,0,0.002,0.016,0.031,0.044,0.052,0.052,0.044,0.032
Tanzania,OffshoreWind,Q1,d2,0.663,0.688,0.697,0.696,0.691,0.684,0.688,0.701,0.737,0.788,0.836,0.859,0.865,0.856,0.834,0.797,0.74,0.698,0.674,0.661,0.649,0.656,0.676,0.703
Tanzania,OffshoreWind,Q1,d3,0.568,0.548,0.532,0.508,0.49,0.476,0.455,0.427,0.408,0.402,0.395,0.388,0.378,0.347,0.295,0.256,0.249,0.266,0.296,0.32,0.335,0.347,0.354,0.354
Tanzania,OffshoreWind,Q1,d4,0.403,0.416,0.431,0.425,0.406,0.382,0.358,0.331,0.311,0.294,0.296,0.31,0.312,0.311,0.314,0.326,0.343,0.362,0.383,0.395,0.382,0.355,0.323,0.294
Tanzania,OffshoreWind,Q2,d1,0.639,0.645,0.655,0.666,0.683,0.695,0.695,0.674,0.654,0.645,0.641,0.64,0.636,0.627,0.62,0.638,0.672,0.7,0.726,0.742,0.734,0.708,0.681,0.657
Tanzania,OffshoreWind,Q2,d2,0.444,0.42,0.395,0.38,0.379,0.391,0.401,0.391,0.367,0.334,0.302,0.272,0.245,0.231,0.233,0.245,0.27,0.302,0.347,0.386,0.41,0.416,0.41,0.395
Tanzania,OffshoreWind,Q2,d3,0.561,0.555,0.547,0.538,0.523,0.498,0.471,0.44,0.408,0.376,0.343,0.328,0.325,0.341,0.367,0.401,0.434,0.457,0.46,0.441,0.41,0.369,0.326,0.283
Tanzania,OffshoreWind,Q2,d4,0.5,0.469,0.457,0.454,0.459,0.471,0.475,0.46,0.454,0.459,0.452,0.435,0.432,0.441,0.447,0.449,0.444,0.431,0.428,0.436,0.448,0.451,0.436,0.407
Tanzania,OffshoreWind,Q3,d1,0.903,0.912,0.918,0.914,0.902,0.887,0.864,0.834,0.816,0.808,0.797,0.786,0.778,0.772,0.768,0.771,0.777,0.791,0.809,0.819,0.809,0.775,0.73,0.697
Tanzania,OffshoreWind,Q3,d2,0.593,0.58,0.542,0.497,0.459,0.447,0.469,0.488,0.474,0.422,0.352,0.31,0.302,0.322,0.368,0.42,0.459,0.484,0.522,0.586,0.672,0.731,0.744,0.724
Tanzania,OffshoreWind,Q3,d3,0.72,0.714,0.71,0.706,0.702,0.7,0.685,0.661,0.645,0.633,0.626,0.622,0.632,0.646,0.656,0.666,0.677,0.69,0.71,0.728,0.728,0.707,0.674,0.638
Tanzania,OffshoreWind,Q3,d4,0.432,0.362,0.322,0.31,0.302,0.289,0.276,0.256,0.244,0.233,0.218,0.211,0.218,0.231,0.25,0.274,0.307,0.34,0.362,0.357,0.318,0.251,0.176,0.112
Tanzania,OffshoreWind,Q4,d1,0.162,0.122,0.096,0.082,0.076,0.078,0.079,0.078,0.082,0.087,0.093,0.101,0.12,0.145,0.178,0.225,0.277,0.325,0.375,0.418,0.442,0.454,0.45,0.429
Tanzania,OffshoreWind,Q4,d2,0.323,0.27,0.221,0.187,0.167,0.154,0.133,0.11,0.1,0.098,0.1,0.113,0.142,0.191,0.25,0.313,0.377,0.425,0.457,0.47,0.469,0.45,0.41,0.361
Tanzania,OffshoreWind,Q4,d3,0.657,0.642,0.642,0.658,0.686,0.717,0.741,0.765,0.792,0.803,0.811,0.813,0.808,0.801,0.797,0.794,0.788,0.778,0.774,0.77,0.757,0.739,0.715,0.684
Tanzania,OffshoreWind,Q4,d4,0.2,0.199,0.175,0.16,0.147,0.115,0.091,0.082,0.085,0.093,0.098,0.094,0.088,0.081,0.078,0.077,0.076,0.078,0.077,0.074,0.069,0.067,0.069,0.084
