zone,season,day,year,t1,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t2,t20,t21,t22,t23,t24,t3,t4,t5,t6,t7,t8,t9
Drc_E,Q2,d1,2046,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d1,2048,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d1,2050,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2022,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d2,2023,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d2,2024,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d2,2026,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d2,2028,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2030,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2032,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2034,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2036,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2038,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2040,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2042,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2044,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2046,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2048,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d2,2050,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2022,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d3,2023,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d3,2024,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d3,2026,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d3,2028,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2030,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2032,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2034,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2036,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2038,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2040,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2042,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2044,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2046,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2048,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d3,2050,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2022,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d4,2023,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d4,2024,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d4,2026,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d4,2028,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2030,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2032,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2034,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2036,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2038,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2040,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2042,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2044,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2046,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2048,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d4,2050,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2022,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d5,2023,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d5,2024,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d5,2026,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q2,d5,2028,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2030,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2032,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2034,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2036,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2038,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2040,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2042,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2044,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2046,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2048,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q2,d5,2050,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
Drc_E,Q3,d1,2022,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d1,2023,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d1,2024,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d1,2026,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d1,2028,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128
Drc_E,Q3,d1,2030,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272
Drc_E,Q3,d1,2032,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803
Drc_E,Q3,d1,2034,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426
Drc_E,Q3,d1,2036,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076
Drc_E,Q3,d1,2038,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253
Drc_E,Q3,d1,2040,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364
Drc_E,Q3,d1,2042,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384
Drc_E,Q3,d1,2044,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623
Drc_E,Q3,d1,2046,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835
Drc_E,Q3,d1,2048,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058
Drc_E,Q3,d1,2050,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484
Drc_E,Q3,d2,2022,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d2,2023,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d2,2024,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d2,2026,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d2,2028,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128
Drc_E,Q3,d2,2030,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272
Drc_E,Q3,d2,2032,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803
Drc_E,Q3,d2,2034,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426
Drc_E,Q3,d2,2036,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076
Drc_E,Q3,d2,2038,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253
Drc_E,Q3,d2,2040,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364
Drc_E,Q3,d2,2042,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384
Drc_E,Q3,d2,2044,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623
Drc_E,Q3,d2,2046,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835
Drc_E,Q3,d2,2048,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058
Drc_E,Q3,d2,2050,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484
Drc_E,Q3,d3,2022,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d3,2023,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d3,2024,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d3,2026,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d3,2028,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128
Drc_E,Q3,d3,2030,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272
Drc_E,Q3,d3,2032,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803
Drc_E,Q3,d3,2034,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426
Drc_E,Q3,d3,2036,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076,88.7076
Drc_E,Q3,d3,2038,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253,89.253
Drc_E,Q3,d3,2040,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364,89.9364
Drc_E,Q3,d3,2042,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384,90.4384
Drc_E,Q3,d3,2044,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623,91.0623
Drc_E,Q3,d3,2046,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835,91.7835
Drc_E,Q3,d3,2048,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058,92.4058
Drc_E,Q3,d3,2050,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484,93.1484
Drc_E,Q3,d4,2022,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d4,2023,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d4,2024,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d4,2026,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Drc_E,Q3,d4,2028,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128,86.2128
Drc_E,Q3,d4,2030,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272,87.1272
Drc_E,Q3,d4,2032,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803,87.803
Drc_E,Q3,d4,2034,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426,88.1426
